2021-05-04 21:00:15	165
2021-05-04 21:10:15	166
2021-05-04 21:20:15	166
2021-05-04 21:30:15	167
2021-05-04 21:40:15	170
2021-05-04 21:50:15	171
2021-05-04 22:00:15	173
2021-05-04 22:10:15	175
2021-05-04 22:20:15	175
2021-05-04 22:30:15	175
2021-05-04 22:40:15	175
2021-05-04 22:50:15	176
2021-05-04 23:00:15	177
2021-05-04 23:10:15	178
2021-05-04 23:20:15	178
2021-05-04 23:30:15	178
2021-05-04 23:40:15	178
2021-05-04 23:50:15	179
2021-05-05 00:00:15	179
2021-05-05 00:10:15	180
2021-05-05 00:20:15	181
2021-05-05 00:30:16	184
2021-05-05 00:40:15	184
2021-05-05 00:44:55	184
2021-05-05 01:00:01	184
2021-05-05 01:19:26	184
2021-05-05 01:48:16	184
2021-05-05 01:49:57	184
2021-05-05 02:04:57	184
2021-05-05 02:19:57	185
2021-05-05 02:34:57	185
2021-05-05 02:49:57	185
2021-05-05 03:04:57	185
2021-05-05 03:19:57	185
2021-05-05 03:34:57	186
2021-05-05 03:49:57	186
2021-05-05 04:04:57	186
2021-05-05 04:19:57	186
2021-05-05 04:34:57	186
2021-05-05 04:49:57	186
2021-05-05 05:04:57	186
2021-05-05 05:19:57	186
2021-05-05 05:34:57	186
2021-05-05 05:49:57	187
2021-05-05 06:04:57	187
2021-05-05 06:19:57	187
2021-05-05 06:34:57	187
2021-05-05 06:49:57	187
2021-05-05 07:04:57	187
2021-05-05 07:19:57	187
2021-05-05 07:34:57	187
2021-05-05 07:49:57	188
2021-05-05 08:04:57	189
2021-05-05 08:19:57	189
2021-05-05 08:34:57	189
2021-05-05 08:49:57	189
2021-05-05 09:04:57	189
2021-05-05 09:19:57	190
2021-05-05 09:34:57	191
2021-05-05 09:49:57	193
2021-05-05 10:04:57	193
2021-05-05 10:19:57	193
2021-05-05 10:34:57	193
2021-05-05 10:49:57	193
2021-05-05 11:04:57	194
2021-05-05 11:19:57	194
2021-05-05 11:27:35	194
2021-05-05 11:34:57	194
2021-05-05 11:42:36	194
2021-05-05 11:49:57	194
2021-05-05 11:57:36	194
2021-05-05 12:04:57	194
2021-05-05 12:12:36	194
2021-05-05 12:19:57	195
2021-05-05 12:27:36	195
2021-05-05 12:34:57	196
2021-05-05 12:42:36	196
2021-05-05 12:49:57	196
2021-05-05 16:59:13	201
2021-05-05 17:09:16	201
2021-05-05 17:24:12	201
2021-05-05 17:28:23	201
2021-05-05 17:39:12	201
2021-05-05 17:43:23	201
2021-05-05 17:54:12	203
2021-05-05 17:58:23	203
2021-05-05 18:09:12	203
2021-05-05 18:13:23	203
2021-05-05 18:24:12	203
2021-05-05 18:28:23	203
2021-05-05 18:39:12	204
2021-05-05 18:43:23	204
2021-05-05 18:54:12	204
2021-05-05 18:58:23	205
2021-05-05 19:09:13	205
2021-05-05 19:13:23	205
2021-05-05 19:24:12	206
2021-05-05 19:28:23	206
2021-05-05 19:39:12	207
2021-05-05 19:43:23	207
2021-05-05 19:54:13	207
2021-05-05 19:58:23	208
2021-05-05 20:09:12	208
2021-05-05 20:13:23	208
2021-05-05 20:24:12	208
2021-05-05 20:28:23	208
2021-05-05 20:39:12	208
2021-05-05 20:43:23	209
2021-05-05 20:54:12	209
2021-05-05 20:58:23	209
2021-05-05 21:09:13	210
2021-05-05 21:13:23	210
2021-05-05 21:24:12	210
2021-05-05 21:28:23	210
2021-05-05 21:39:12	210
2021-05-05 21:43:23	211
2021-05-05 21:54:12	211
2021-05-05 21:58:23	212
2021-05-05 22:09:12	215
2021-05-05 22:13:23	216
2021-05-05 22:24:12	216
2021-05-05 22:28:23	216
2021-05-05 22:39:12	216
2021-05-05 22:43:23	217
2021-05-05 22:54:12	218
2021-05-05 22:58:24	218
2021-05-05 23:09:12	218
2021-05-05 23:13:23	218
2021-05-05 23:24:12	219
2021-05-05 23:28:23	219
2021-05-05 23:39:12	219
2021-05-05 23:43:23	219
2021-05-05 23:54:12	221
2021-05-05 23:58:23	221
2021-05-06 00:09:12	221
2021-05-06 00:13:23	221
2021-05-06 00:24:12	221
2021-05-06 00:28:23	221
2021-05-06 00:39:12	221
2021-05-06 00:43:23	221
2021-05-06 00:54:12	221
2021-05-06 00:58:23	221
2021-05-06 01:09:12	221
2021-05-06 01:13:23	221
2021-05-06 01:24:12	221
2021-05-06 01:28:23	221
2021-05-06 01:39:12	221
2021-05-06 01:43:23	221
2021-05-06 01:54:12	221
2021-05-06 01:58:24	221
2021-05-06 02:09:12	222
2021-05-06 02:13:23	222
2021-05-06 02:24:13	222
2021-05-06 02:28:23	222
2021-05-06 02:39:12	222
2021-05-06 02:43:23	222
2021-05-06 02:54:18	222
2021-05-06 02:58:23	222
2021-05-06 03:09:13	222
2021-05-06 03:13:23	222
2021-05-06 03:24:12	222
2021-05-06 03:28:23	222
2021-05-06 03:39:12	222
2021-05-06 03:43:23	222
2021-05-06 03:54:12	222
2021-05-06 03:58:23	222
2021-05-06 04:09:12	222
2021-05-06 04:13:23	222
2021-05-06 04:24:12	222
2021-05-06 04:28:23	222
2021-05-06 04:39:12	222
2021-05-06 04:43:23	222
2021-05-06 04:54:12	222
2021-05-06 04:58:23	222
2021-05-06 05:09:12	222
2021-05-06 05:13:23	222
2021-05-06 05:24:12	222
2021-05-06 05:28:24	222
2021-05-06 05:39:12	222
2021-05-06 05:43:23	222
2021-05-06 05:54:12	222
2021-05-06 05:58:24	222
2021-05-06 06:09:13	222
2021-05-06 06:13:23	222
2021-05-06 06:24:13	222
2021-05-06 06:28:23	222
2021-05-06 06:39:13	222
2021-05-06 06:43:23	222
2021-05-06 06:54:12	222
2021-05-06 06:58:23	222
2021-05-06 07:09:12	222
2021-05-06 07:13:23	222
2021-05-06 07:24:12	222
2021-05-06 07:28:23	222
2021-05-06 07:39:12	222
2021-05-06 07:43:24	222
2021-05-06 07:54:12	222
2021-05-06 07:58:23	222
2021-05-06 08:09:12	223
2021-05-06 08:13:23	223
2021-05-06 08:24:12	224
2021-05-06 08:28:24	224
2021-05-06 08:39:12	224
2021-05-06 08:43:23	224
2021-05-06 08:54:12	225
2021-05-06 08:58:23	225
2021-05-06 09:09:12	225
2021-05-06 09:13:23	225
2021-05-06 09:24:12	225
2021-05-06 09:28:23	225
2021-05-06 09:39:12	225
2021-05-06 09:43:23	225
2021-05-06 09:54:12	225
2021-05-06 09:58:23	225
2021-05-06 10:09:13	226
2021-05-06 10:13:25	226
2021-05-06 10:24:12	226
2021-05-06 10:28:23	226
2021-05-06 10:39:12	227
2021-05-06 10:43:23	227
2021-05-06 10:54:12	228
2021-05-06 10:58:23	228
2021-05-06 11:09:12	229
2021-05-06 11:13:23	229
2021-05-06 11:24:12	230
2021-05-06 11:28:23	230
2021-05-06 11:39:12	231
2021-05-06 11:43:23	231
2021-05-06 11:54:12	232
2021-05-06 11:58:23	232
2021-05-06 12:09:12	232
2021-05-06 12:13:23	232
2021-05-06 12:24:12	232
2021-05-06 12:28:23	232
2021-05-06 12:39:12	232
2021-05-06 12:43:23	233
2021-05-06 12:54:12	233
2021-05-06 12:58:23	234
2021-05-06 13:09:12	234
2021-05-06 13:13:23	234
2021-05-06 13:24:12	234
2021-05-06 13:28:23	234
2021-05-06 13:39:12	234
2021-05-06 13:43:23	234
2021-05-06 13:54:12	234
2021-05-06 13:58:23	234
2021-05-06 14:09:12	234
2021-05-06 14:13:23	234
2021-05-06 14:24:12	234
2021-05-06 14:28:23	234
2021-05-06 14:39:12	234
2021-05-06 14:43:23	234
2021-05-06 14:54:12	234
2021-05-06 14:58:23	235
2021-05-06 15:09:12	235
2021-05-06 15:13:23	235
2021-05-06 15:24:12	235
2021-05-06 15:28:23	235
2021-05-06 15:39:12	235
2021-05-06 15:43:23	235
2021-05-06 15:54:12	235
2021-05-06 15:58:23	235
2021-05-06 16:09:12	235
2021-05-06 16:13:23	235
2021-05-06 16:24:12	235
2021-05-06 16:28:23	236
2021-05-06 16:39:12	236
2021-05-06 16:43:23	236
2021-05-06 16:54:12	238
2021-05-06 16:58:23	238
2021-05-06 17:09:12	238
2021-05-06 17:13:23	238
2021-05-06 17:24:12	239
2021-05-06 17:28:23	239
2021-05-06 17:39:12	239
2021-05-06 17:43:23	239
2021-05-06 17:54:12	239
2021-05-06 17:58:23	239
2021-05-06 18:09:12	239
2021-05-06 18:13:23	239
2021-05-06 18:24:12	240
2021-05-06 18:28:23	240
2021-05-06 18:39:12	240
2021-05-06 18:43:23	240
2021-05-06 18:54:12	240
2021-05-06 18:58:23	241
2021-05-06 19:09:12	241
2021-05-06 19:13:23	241
2021-05-06 19:24:12	241
2021-05-06 19:28:23	241
2021-05-06 19:39:12	243
2021-05-06 19:43:23	243
2021-05-06 19:54:13	243
2021-05-06 19:58:23	243
2021-05-06 20:09:12	243
2021-05-06 20:13:23	243
2021-05-06 20:24:13	244
2021-05-06 20:28:23	244
2021-05-06 20:39:12	244
2021-05-06 20:43:23	244
2021-05-06 20:54:12	244
2021-05-06 20:58:23	244
2021-05-06 21:09:12	244
2021-05-06 21:13:23	244
2021-05-06 21:24:12	247
2021-05-06 21:28:23	247
2021-05-06 21:39:12	247
2021-05-06 21:43:23	247
2021-05-06 21:54:12	248
2021-05-06 21:58:23	249
2021-05-06 22:09:12	249
2021-05-06 22:13:23	249
2021-05-06 22:24:12	250
2021-05-06 22:28:23	251
2021-05-06 22:39:12	251
2021-05-06 22:43:23	251
2021-05-06 22:54:12	251
2021-05-06 22:58:23	251
2021-05-06 23:09:12	251
2021-05-06 23:13:23	252
2021-05-06 23:24:12	252
2021-05-06 23:28:23	252
2021-05-06 23:39:12	252
2021-05-06 23:43:23	252
2021-05-06 23:54:12	252
2021-05-06 23:58:23	252
2021-05-07 00:09:12	252
2021-05-07 00:13:23	252
2021-05-07 00:24:12	253
2021-05-07 00:28:23	254
2021-05-07 00:39:12	254
2021-05-07 00:43:23	254
2021-05-07 00:54:12	254
2021-05-07 00:58:23	254
2021-05-07 01:09:12	255
2021-05-07 01:13:24	255
2021-05-07 01:24:12	255
2021-05-07 01:28:23	255
2021-05-07 01:39:12	255
2021-05-07 01:43:23	255
2021-05-07 01:54:13	256
2021-05-07 01:58:23	256
2021-05-07 02:09:12	256
2021-05-07 02:13:23	256
2021-05-07 02:24:12	256
2021-05-07 02:28:24	256
2021-05-07 02:39:12	256
2021-05-07 02:43:23	256
2021-05-07 02:54:12	256
2021-05-07 02:58:23	256
2021-05-07 03:09:12	256
2021-05-07 03:13:23	256
2021-05-07 03:24:12	256
2021-05-07 03:28:23	256
2021-05-07 03:39:12	256
2021-05-07 03:43:23	256
2021-05-07 03:54:12	256
2021-05-07 03:58:23	256
2021-05-07 04:09:12	256
2021-05-07 04:13:23	256
2021-05-07 04:24:12	256
2021-05-07 04:28:23	256
2021-05-07 04:39:12	256
2021-05-07 04:43:23	256
2021-05-07 04:54:12	256
2021-05-07 04:58:23	256
2021-05-07 05:09:12	256
2021-05-07 05:13:23	256
2021-05-07 05:24:12	256
2021-05-07 05:28:23	256
2021-05-07 05:39:12	256
2021-05-07 05:43:24	256
2021-05-07 05:54:12	256
2021-05-07 05:58:23	256
2021-05-07 06:09:12	256
2021-05-07 06:13:23	256
2021-05-07 06:24:12	256
2021-05-07 06:28:23	256
2021-05-07 06:39:12	256
2021-05-07 06:43:23	257
2021-05-07 06:54:12	257
2021-05-07 06:58:23	257
2021-05-07 07:09:12	257
2021-05-07 07:13:23	257
2021-05-07 07:24:13	258
2021-05-07 07:28:23	258
2021-05-07 07:39:13	258
2021-05-07 07:43:23	258
2021-05-07 07:54:12	258
2021-05-07 07:58:23	258
2021-05-07 08:09:12	258
2021-05-07 08:13:23	258
2021-05-07 08:24:12	258
2021-05-07 08:28:23	258
2021-05-07 08:39:12	259
2021-05-07 08:43:23	259
2021-05-07 08:54:12	260
2021-05-07 08:58:23	260
2021-05-07 09:09:13	261
2021-05-07 09:13:24	261
2021-05-07 09:24:12	262
2021-05-07 09:28:23	262
2021-05-07 09:39:12	264
2021-05-07 09:43:23	264
2021-05-07 09:54:12	266
2021-05-07 09:58:23	267
2021-05-07 10:09:12	267
2021-05-07 10:13:23	267
2021-05-07 10:24:12	267
2021-05-07 10:28:23	268
2021-05-07 10:39:12	268
2021-05-07 10:43:23	269
2021-05-07 10:54:13	269
2021-05-07 10:58:23	269
2021-05-07 11:09:12	269
2021-05-07 11:13:23	269
2021-05-07 11:24:12	271
2021-05-07 11:28:23	271
2021-05-07 11:39:12	272
2021-05-07 11:43:23	272
2021-05-07 11:54:12	272
2021-05-07 11:58:23	272
2021-05-07 12:09:12	273
2021-05-07 12:13:23	273
2021-05-07 12:24:12	273
2021-05-07 12:28:23	274
2021-05-07 12:39:12	274
2021-05-07 12:43:23	274
2021-05-07 12:54:12	274
2021-05-07 12:58:23	274
2021-05-07 13:09:12	275
2021-05-07 13:13:23	275
2021-05-07 13:24:13	275
2021-05-07 13:28:23	275
2021-05-07 13:39:12	275
2021-05-07 13:43:23	275
2021-05-07 13:54:12	275
2021-05-07 13:58:23	275
2021-05-07 14:09:12	275
2021-05-07 14:13:23	275
2021-05-07 14:24:12	275
2021-05-07 14:28:23	276
2021-05-07 14:39:12	277
2021-05-07 14:43:23	278
2021-05-07 14:54:12	279
2021-05-07 14:58:23	279
2021-05-07 15:09:12	280
2021-05-07 15:13:23	281
2021-05-07 15:24:12	281
2021-05-07 15:28:23	281
2021-05-07 15:39:12	281
2021-05-07 15:43:23	281
2021-05-07 15:54:12	281
2021-05-07 15:58:23	281
2021-05-07 16:09:12	282
2021-05-07 16:13:23	282
2021-05-07 16:24:12	282
2021-05-07 16:28:23	282
2021-05-07 16:37:17	282
2021-05-07 16:37:17	282
2021-05-07 16:39:00	282
2021-05-07 16:51:42	282
2021-05-07 16:51:46	282
2021-05-07 16:53:04	282
2021-05-07 17:06:42	282
2021-05-07 17:06:46	282
2021-05-07 17:08:04	282
2021-05-07 17:21:42	282
2021-05-07 17:21:46	282
2021-05-07 17:23:04	282
2021-05-07 17:36:42	282
2021-05-07 17:36:46	282
2021-05-07 17:38:04	282
2021-05-07 17:51:42	283
2021-05-07 17:51:46	283
2021-05-07 17:53:04	283
2021-05-07 18:06:42	283
2021-05-07 18:06:46	283
2021-05-07 18:08:04	283
2021-05-07 18:21:42	283
2021-05-07 18:21:46	283
2021-05-07 18:23:04	283
2021-05-07 18:36:42	283
2021-05-07 18:36:46	283
2021-05-07 18:38:04	283
2021-05-07 18:51:42	284
2021-05-07 18:51:46	284
2021-05-07 18:53:04	284
2021-05-07 19:06:42	284
2021-05-07 19:06:46	284
2021-05-07 19:08:04	284
2021-05-07 19:21:42	286
2021-05-07 19:21:46	286
2021-05-07 19:23:04	286
2021-05-07 19:36:42	286
2021-05-07 19:36:46	286
2021-05-07 19:38:04	286
2021-05-07 19:39:01	286
2021-05-07 19:51:42	286
2021-05-07 19:51:47	286
2021-05-07 19:53:04	286
2021-05-07 19:54:01	286
2021-05-07 20:06:42	287
2021-05-07 20:06:46	287
2021-05-07 20:08:04	287
2021-05-07 20:09:00	287
2021-05-07 20:21:42	287
2021-05-07 20:21:46	287
2021-05-07 20:23:04	287
2021-05-07 20:24:01	287
2021-05-07 20:36:42	287
2021-05-07 20:36:46	287
2021-05-07 20:38:04	287
2021-05-07 20:39:01	287
2021-05-07 20:51:42	287
2021-05-07 20:51:47	287
2021-05-07 20:53:04	287
2021-05-07 20:54:00	287
2021-05-07 21:06:42	287
2021-05-07 21:06:46	287
2021-05-07 21:08:04	287
2021-05-07 21:09:00	287
2021-05-07 21:21:42	290
2021-05-07 21:21:46	290
2021-05-07 21:23:04	290
2021-05-07 21:24:01	290
2021-05-07 21:36:42	291
2021-05-07 21:36:46	291
2021-05-07 21:38:04	291
2021-05-07 21:39:01	291
2021-05-07 21:51:42	291
2021-05-07 21:51:46	291
2021-05-07 21:53:04	291
2021-05-07 21:54:01	291
2021-05-07 22:06:42	291
2021-05-07 22:06:46	291
2021-05-07 22:08:04	291
2021-05-07 22:09:01	291
2021-05-07 22:21:42	291
2021-05-07 22:21:46	291
2021-05-07 22:23:04	291
2021-05-07 22:24:01	291
2021-05-07 22:36:42	291
2021-05-07 22:36:46	291
2021-05-07 22:38:04	291
2021-05-07 22:39:00	291
2021-05-07 22:51:42	291
2021-05-07 22:51:46	291
2021-05-07 22:53:04	291
2021-05-07 22:54:01	291
2021-05-07 23:06:42	291
2021-05-07 23:06:46	291
2021-05-07 23:08:04	291
2021-05-07 23:09:01	291
2021-05-07 23:21:42	291
2021-05-07 23:21:46	291
2021-05-07 23:23:04	291
2021-05-07 23:24:01	291
2021-05-07 23:36:42	291
2021-05-07 23:36:46	291
2021-05-07 23:38:04	291
2021-05-07 23:39:01	291
2021-05-07 23:46:31	291
2021-05-07 23:47:24	292
2021-05-08 00:23:32	293
2021-05-08 00:30:00	293
2021-05-08 00:30:35	293
